edad;abandono;viajes;departamento;distancia_casa;educacion;carrera;empleados;id;satisfaccion_entorno;sexo;implicacion;nivel_laboral;puesto;satisfaccion_trabajo;estado_civil;salario_mes;num_empresas_anteriores;mayor_edad;horas_extra;incremento_salario_porc;evaluacion;satisfaccion_companeros;horas_quincena;nivel_acciones;anos_experiencia;num_formaciones_ult_ano;conciliacion;anos_compania;anos_en_puesto;anos_desde_ult_promocion;anos_con_manager_actual
42;No;Travel_Rarely;Sales;1;Secundaria;Life Sciences;1;3402;Baja;F;Media;1;Sales Representative;Media;Single;2588;4;Y;No;14;Alta;Baja;80;0;22;3;Alta;2;2.0;0;0
30;No;Travel_Rarely;Research & Development;1;Secundaria;Medical;1;3403;Media;F;Media;1;Laboratory Technician;Media;Single;3337;0;Y;No;13;Alta;Muy_Alta;80;0;6;3;Alta;3;3.0;1;2
50;Yes;Travel_Rarely;Sales;1;Primaria;Marketing;1;3404;Baja;M;Baja;5;Manager;Baja;Married;19999;0;Y;No;15;Alta;Muy_Alta;80;1;30;3;Baja;31;2.0;6;8
31;Yes;Travel_Rarely;Research & Development;5;Universitaria;Technical Degree;1;3405;Alta;F;Alta;1;Laboratory Technician;Alta;Single;3710;1;Y;Yes;12;Alta;Alta;80;0;3;3;Media;0;0.0;1;2
34;No;Travel_Rarely;Sales;17;Universitaria;Medical;1;3406;Media;M;Alta;2;Sales Executive;Alta;Married;5997;0;Y;No;17;Alta;Muy_Alta;80;1;4;2;Alta;4;3.0;0;4
26;No;Travel_Rarely;Research & Development;3;Universitaria;Other;1;3407;Muy_Alta;M;Alta;1;Laboratory Technician;Alta;Divorced;5341;5;Y;Yes;18;Alta;Alta;80;1;7;2;Alta;3;3.0;0;1
46;No;Travel_Rarely;Sales;20;Universitaria;Life Sciences;1;3408;Muy_Alta;M;Alta;2;Sales Executive;Alta;Single;4577;8;Y;No;16;Alta;Alta;80;0;8;3;Alta;4;4.0;0;1
33;No;Travel_Frequently;Research & Development;16;Universitaria;Medical;1;3409;Media;M;Alta;1;Laboratory Technician;Alta;Single;2644;0;Y;No;12;Alta;Baja;80;0;10;2;Media;7;3.0;1;6
44;No;Travel_Rarely;Sales;25;Universitaria;Life Sciences;1;3410;Muy_Alta;M;Alta;3;Sales Executive;Alta;Single;6292;3;Y;Yes;17;Alta;Muy_Alta;80;0;18;2;Alta;2;2.0;0;2
32;No;Travel_Rarely;Research & Development;3;Secundaria;Life Sciences;1;3411;Muy_Alta;F;Media;2;Manufacturing Director;Media;Married;6446;6;Y;No;12;Alta;Media;80;1;13;3;Media;13;1.0;5;8
57;No;Travel_Rarely;Research & Development;5;Universitaria;Technical Degree;1;3412;Muy_Alta;M;Alta;5;Manager;Alta;Divorced;19999;3;Y;No;13;Alta;Muy_Alta;80;1;25;2;Alta;6;3.0;5;2
29;No;Travel_Rarely;Sales;7;Universitaria;Life Sciences;1;3413;Baja;M;Alta;2;Sales Executive;Alta;Married;4402;1;Y;No;11;Alta;Baja;80;2;11;2;Muy_Alta;11;2.0;0;2
32;Yes;Travel_Rarely;Sales;3;Secundaria;Marketing;1;3414;Alta;F;Media;2;Sales Executive;Media;Single;7788;6;Y;Yes;13;Alta;Alta;80;0;8;3;Alta;2;2.0;2;3
47;No;Travel_Rarely;Research & Development;3;Universitaria;Medical;1;3415;Muy_Alta;F;Alta;5;Research Director;Alta;Divorced;19999;9;Y;No;18;Alta;Muy_Alta;80;2;22;0;Alta;1;1.0;1;2
46;No;Travel_Rarely;Sales;2;Universitaria;Life Sciences;1;3416;Alta;M;Alta;2;Sales Executive;Alta;Divorced;4791;4;Y;Yes;11;Alta;Baja;80;1;7;4;Alta;5;2.0;1;4
34;No;Travel_Rarely;Research & Development;1;Primaria;Medical;1;3417;Muy_Alta;M;Baja;1;Laboratory Technician;Baja;Divorced;1009;0;Y;Yes;11;Alta;Alta;80;3;1;5;Muy_Alta;4;3.0;2;1
35;No;Travel_Frequently;Human Resources;11;Secundaria;Life Sciences;1;3418;Alta;F;Media;2;Human Resources;Media;Married;4490;4;Y;No;12;Alta;Muy_Alta;80;2;12;5;Alta;9;3.0;1;8
39;No;Travel_Rarely;Research & Development;12;Universitaria;Medical;1;3419;Alta;F;Alta;4;Manager;Alta;Married;16985;1;Y;Yes;13;Alta;Muy_Alta;80;0;22;3;Alta;19;4.0;10;10
38;No;Travel_Rarely;Research & Development;24;Secundaria;Life Sciences;1;3420;Baja;F;Media;3;Research Director;Media;Married;11417;3;Y;No;18;Alta;Alta;80;1;17;2;Alta;11;2.0;0;1
32;No;Travel_Rarely;Research & Development;1;Master;Life Sciences;1;3421;Muy_Alta;F;Muy_Alta;1;Research Scientist;Muy_Alta;Single;3993;3;Y;No;13;Alta;Alta;80;0;7;0;Alta;3;2.0;1;2
45;No;Travel_Rarely;Research & Development;4;Universitaria;Medical;1;3422;Muy_Alta;M;Alta;1;Laboratory Technician;Alta;Divorced;2007;2;Y;No;14;Alta;Muy_Alta;80;2;8;2;Media;7;3.0;0;3
39;No;Travel_Rarely;Research & Development;8;Universitaria;Medical;1;3423;Alta;F;Alta;4;Manager;Alta;Married;18457;1;Y;Yes;15;Alta;Muy_Alta;80;0;19;3;Media;21;2.0;11;10
31;No;Travel_Rarely;Research & Development;5;Master;Life Sciences;1;3424;Baja;F;Muy_Alta;1;Research Scientist;Muy_Alta;Divorced;4818;0;Y;Yes;12;Alta;Muy_Alta;80;2;9;5;Muy_Alta;4;2.0;0;4
34;No;Travel_Rarely;Research & Development;3;Universitaria;Technical Degree;1;3425;Alta;M;Alta;2;Healthcare Representative;Alta;Single;8003;1;Y;No;11;Alta;Muy_Alta;80;0;11;2;Alta;14;3.0;4;10
37;No;Travel_Frequently;Sales;8;Master;Marketing;1;3426;Baja;F;Muy_Alta;2;Sales Executive;Muy_Alta;Married;5356;2;Y;No;16;Alta;Muy_Alta;80;1;17;2;Alta;15;2.0;6;14
56;No;Non-Travel;Sales;3;Secundaria;Life Sciences;1;3427;Baja;F;Media;5;Manager;Media;Single;19550;1;Y;Yes;18;Alta;Muy_Alta;80;0;30;2;Alta;35;3.0;15;12
31;No;Non-Travel;Sales;3;Universitaria;Life Sciences;1;3428;Muy_Alta;M;Alta;3;Sales Executive;Alta;Divorced;10531;1;Y;Yes;20;Alta;Baja;80;1;8;5;Alta;12;3.0;9;7
33;Yes;Travel_Frequently;Sales;8;Primaria;Marketing;1;3429;Muy_Alta;M;Baja;1;Sales Representative;Baja;Divorced;2258;1;Y;No;17;Alta;Muy_Alta;80;1;3;3;Baja;1;1.0;1;2
44;No;Travel_Frequently;Research & Development;9;Universitaria;Life Sciences;1;3430;Media;M;Alta;5;Manager;Alta;Divorced;18639;2;Y;No;13;Alta;Media;80;1;26;4;Alta;23;3.0;15;9
28;No;Travel_Rarely;Research & Development;24;Master;Life Sciences;1;3431;Alta;F;Muy_Alta;1;Research Scientist;Muy_Alta;Married;2760;1;Y;No;23;Muy_Alta;Alta;80;1;6;3;Baja;11;3.0;0;6
28;No;Non-Travel;Research & Development;2;Secundaria;Life Sciences;1;3432;Alta;F;Media;3;Manufacturing Director;Media;Single;8168;1;Y;No;24;Muy_Alta;Alta;80;0;12;2;Media;10;3.0;4;8
30;Yes;Travel_Frequently;Sales;1;Primaria;Life Sciences;1;3433;Media;M;Baja;1;Sales Representative;Baja;Single;1009;1;Y;No;11;Alta;Media;80;0;1;3;Alta;0;0.0;0;0
26;Yes;Travel_Rarely;Research & Development;5;Master;Life Sciences;1;3434;Alta;F;Muy_Alta;1;Laboratory Technician;Muy_Alta;Married;1009;0;Y;Yes;20;Muy_Alta;Alta;80;2;0;2;Muy_Alta;0;0.0;0;0
22;Yes;Travel_Rarely;Research & Development;10;Secundaria;Medical;1;3435;Muy_Alta;M;Media;1;Research Scientist;Media;Single;2124;1;Y;Yes;15;Alta;Baja;80;0;1;2;Media;1;1.0;0;0
42;No;Travel_Frequently;Research & Development;21;Universitaria;Life Sciences;1;3436;Muy_Alta;M;Alta;2;Research Scientist;Alta;Divorced;5433;2;Y;Yes;14;Alta;Baja;80;2;10;4;Media;5;3.0;4;3
35;Yes;Travel_Rarely;Research & Development;2;Universitaria;Life Sciences;1;3437;Baja;M;Alta;1;Laboratory Technician;Alta;Divorced;3005;1;Y;Yes;13;Alta;Muy_Alta;80;1;1;2;Alta;3;3.0;0;0
27;No;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;3438;Alta;M;Alta;1;Research Scientist;Alta;Married;1399;1;Y;No;11;Alta;Alta;80;1;2;6;Muy_Alta;3;3.0;0;2
29;No;Travel_Rarely;Research & Development;1;Secundaria;Life Sciences;1;3439;Muy_Alta;F;Media;1;Laboratory Technician;Media;Married;2932;1;Y;No;12;Alta;Alta;80;1;1;3;Media;3;3.0;3;2
34;No;Travel_Rarely;Sales;2;Universitaria;Life Sciences;1;3440;Muy_Alta;M;Alta;3;Sales Executive;Alta;Divorced;7980;6;Y;No;14;Alta;Media;80;1;12;2;Alta;12;3.0;0;8
40;No;Travel_Rarely;Sales;4;Universitaria;Life Sciences;1;3441;Baja;M;Alta;3;Sales Executive;Alta;Divorced;11034;0;Y;No;11;Alta;Alta;80;2;15;6;Alta;14;3.0;5;13
40;No;Travel_Rarely;Research & Development;12;Universitaria;Medical;1;3442;Media;M;Alta;1;Laboratory Technician;Alta;Divorced;1530;8;Y;No;23;Muy_Alta;Media;80;3;7;6;Media;4;3.0;0;4
47;No;Travel_Rarely;Research & Development;1;Secundaria;Life Sciences;1;3443;Media;F;Media;1;Research Scientist;Media;Single;1009;2;Y;No;14;Alta;Muy_Alta;80;0;0;3;Alta;2;2.0;0;0
19;Yes;Travel_Frequently;Sales;1;Primaria;Technical Degree;1;3444;Alta;M;Baja;1;Sales Representative;Baja;Single;3158;0;Y;No;22;Muy_Alta;Baja;80;0;3;6;Media;0;0.0;0;1
33;No;Non-Travel;Research & Development;2;Secundaria;Life Sciences;1;3445;Alta;F;Media;1;Research Scientist;Media;Married;2643;3;Y;No;18;Alta;Muy_Alta;80;3;4;2;Muy_Alta;1;1.0;0;0
26;No;Travel_Frequently;Research & Development;2;Universitaria;Medical;1;3446;Muy_Alta;M;Alta;1;Laboratory Technician;Alta;Single;1320;0;Y;Yes;12;Alta;Alta;80;0;2;2;Muy_Alta;3;2.0;0;1
49;No;Travel_Rarely;Research & Development;3;Primaria;Medical;1;3447;Muy_Alta;M;Baja;2;Manufacturing Director;Baja;Divorced;5634;5;Y;No;18;Alta;Muy_Alta;80;1;12;3;Baja;4;4.0;1;2
52;Yes;Travel_Frequently;Research & Development;7;Primaria;Life Sciences;1;3448;Baja;M;Baja;3;Manufacturing Director;Baja;Single;9926;1;Y;No;14;Alta;Muy_Alta;80;0;18;2;Alta;5;3.0;1;4
28;No;Travel_Frequently;Research & Development;1;Secundaria;Technical Degree;1;3449;Muy_Alta;F;Media;1;Research Scientist;Media;Single;4376;0;Y;No;16;Alta;Muy_Alta;80;0;8;2;Baja;9;2.0;0;7
37;No;Travel_Rarely;Sales;2;Universitaria;Marketing;1;3450;Baja;M;Alta;2;Sales Executive;Alta;Single;8736;3;Y;Yes;17;Alta;Muy_Alta;80;0;17;3;Alta;4;3.0;1;1
41;No;Travel_Rarely;Research & Development;26;Universitaria;Technical Degree;1;3451;Muy_Alta;M;Alta;1;Research Scientist;Alta;Married;1009;4;Y;No;22;Muy_Alta;Muy_Alta;80;1;9;3;Alta;5;2.0;0;3
56;No;Travel_Rarely;Research & Development;2;Universitaria;Medical;1;3452;Muy_Alta;M;Alta;4;Research Director;Alta;Single;17280;5;Y;No;20;Alta;Muy_Alta;80;0;30;3;Alta;19;3.0;12;9
33;No;Travel_Frequently;Sales;9;Universitaria;Marketing;1;3453;Muy_Alta;M;Alta;2;Sales Executive;Alta;Single;5137;8;Y;No;13;Alta;Alta;80;0;5;2;Muy_Alta;0;0.0;0;0
35;No;Travel_Rarely;Sales;8;Universitaria;Technical Degree;1;3454;Media;M;Alta;1;Sales Representative;Alta;Married;1564;0;Y;Yes;25;Muy_Alta;Media;80;1;12;4;Alta;10;3.0;6;7
48;No;Travel_Rarely;Research & Development;7;Secundaria;Life Sciences;1;3455;Muy_Alta;F;Media;2;Research Scientist;Media;Divorced;3812;8;Y;Yes;23;Muy_Alta;Baja;80;3;21;2;Media;16;2.0;1;6
31;Yes;Travel_Frequently;Research & Development;15;Universitaria;Other;1;3456;Alta;M;Alta;3;Healthcare Representative;Alta;Single;5917;0;Y;Yes;11;Alta;Baja;80;0;11;1;Alta;8;4.0;7;8
43;No;Travel_Rarely;Research & Development;25;Universitaria;Medical;1;3457;Baja;M;Alta;2;Healthcare Representative;Alta;Single;8782;2;Y;No;24;Muy_Alta;Media;80;0;25;3;Alta;16;2.0;13;11
38;No;Travel_Rarely;Research & Development;2;Secundaria;Medical;1;3458;Muy_Alta;F;Media;3;Manufacturing Director;Media;Married;7417;3;Y;Yes;19;Alta;Muy_Alta;80;1;10;6;Media;6;3.0;0;1
46;No;Travel_Rarely;Research & Development;3;Secundaria;Medical;1;3459;Baja;F;Media;5;Manager;Media;Married;19202;2;Y;No;14;Alta;Alta;80;1;22;2;Alta;0;0.0;0;0
50;No;Travel_Rarely;Research & Development;9;Secundaria;Life Sciences;1;3460;Media;F;Media;3;Research Director;Media;Married;11261;5;Y;No;16;Alta;Muy_Alta;80;2;20;5;Media;9;2.0;4;7
32;Yes;Travel_Rarely;Sales;12;Universitaria;Marketing;1;3461;Baja;M;Alta;3;Sales Executive;Alta;Married;7712;2;Y;No;14;Alta;Baja;80;3;10;2;Alta;1;1.0;0;1
44;No;Travel_Rarely;Human Resources;3;Primaria;Life Sciences;1;3462;Alta;M;Baja;3;Human Resources;Baja;Married;8635;4;Y;No;21;Muy_Alta;Alta;80;2;10;2;Baja;5;3.0;0;2
57;No;Travel_Rarely;Research & Development;3;Universitaria;Technical Degree;1;3463;Muy_Alta;M;Alta;5;Manager;Alta;Divorced;19999;3;Y;No;12;Alta;Muy_Alta;80;1;26;2;Media;6;2.0;3;2
25;Yes;Travel_Rarely;Human Resources;22;Primaria;Human Resources;1;3464;Muy_Alta;M;Baja;1;Human Resources;Baja;Married;2337;0;Y;No;11;Alta;Alta;80;1;3;2;Muy_Alta;0;0.0;0;0
29;No;Travel_Rarely;Sales;6;Secundaria;Marketing;1;3465;Muy_Alta;F;Media;2;Sales Executive;Media;Divorced;5163;1;Y;No;13;Alta;Alta;80;3;9;2;Media;10;3.0;2;3
42;No;Travel_Frequently;Research & Development;7;Universitaria;Medical;1;3466;Muy_Alta;M;Alta;2;Laboratory Technician;Alta;Divorced;6975;4;Y;Yes;13;Alta;Media;80;1;11;3;Media;8;1.0;4;6
33;No;Travel_Rarely;Research & Development;8;Universitaria;Technical Degree;1;3467;Alta;M;Alta;3;Healthcare Representative;Alta;Divorced;10814;2;Y;No;14;Alta;Media;80;3;16;2;Muy_Alta;18;3.0;13;9
41;Yes;Travel_Frequently;Sales;27;Universitaria;Life Sciences;1;3468;Baja;F;Alta;2;Sales Executive;Alta;Married;5465;3;Y;No;15;Alta;Muy_Alta;80;2;3;4;Alta;0;0.0;1;0
35;No;Non-Travel;Sales;23;Universitaria;Marketing;1;3469;Media;M;Alta;2;Sales Executive;Alta;Single;2626;0;Y;No;20;Muy_Alta;Alta;80;0;9;2;Muy_Alta;7;1.0;8;5
24;Yes;Travel_Rarely;Research & Development;1;Universitaria;Technical Degree;1;3470;Alta;M;Alta;1;Research Scientist;Alta;Single;1440;0;Y;No;14;Alta;Muy_Alta;80;0;5;1;Alta;7;3.0;1;5
22;No;Travel_Rarely;Research & Development;19;Universitaria;Medical;1;3471;Alta;M;Alta;1;Research Scientist;Alta;Married;2696;1;Y;No;23;Muy_Alta;Baja;80;2;2;6;Alta;3;3.0;3;3
41;No;Non-Travel;Human Resources;3;Primaria;Human Resources;1;3472;Alta;M;Baja;2;Human Resources;Baja;Married;6932;6;Y;No;19;Alta;Media;80;1;10;4;Media;2;2.0;2;2
27;No;Travel_Frequently;Research & Development;1;Secundaria;Technical Degree;1;3473;Alta;F;Media;2;Manufacturing Director;Media;Married;4024;5;Y;No;19;Alta;Alta;80;1;4;1;Media;3;2.0;2;1
37;No;Travel_Rarely;Research & Development;25;Universitaria;Life Sciences;1;3474;Baja;M;Alta;2;Healthcare Representative;Alta;Married;5507;6;Y;No;14;Alta;Media;80;2;9;2;Alta;5;3.0;1;2
29;No;Non-Travel;Research & Development;4;Universitaria;Technical Degree;1;3475;Muy_Alta;M;Alta;2;Research Scientist;Alta;Married;4795;3;Y;No;14;Alta;Media;80;1;10;3;Alta;6;1.0;1;1
53;No;Travel_Rarely;Research & Development;4;Universitaria;Technical Degree;1;3476;Baja;M;Alta;3;Manager;Alta;Married;13176;3;Y;No;11;Alta;Muy_Alta;80;0;18;2;Alta;3;3.0;2;2
35;No;Travel_Rarely;Research & Development;1;Universitaria;Other;1;3477;Alta;M;Alta;2;Manufacturing Director;Alta;Married;5623;1;Y;No;15;Alta;Baja;80;1;13;2;Alta;8;3.0;0;5
30;Yes;Travel_Frequently;Research & Development;1;Universitaria;Life Sciences;1;3478;Media;M;Alta;1;Laboratory Technician;Alta;Married;4836;5;Y;Yes;14;Alta;Alta;80;1;6;1;Alta;1;1.0;2;3
34;No;Travel_Rarely;Research & Development;6;Master;Life Sciences;1;3479;Media;F;Muy_Alta;1;Laboratory Technician;Muy_Alta;Married;3522;3;Y;No;11;Alta;Media;80;0;8;4;Muy_Alta;0;0.0;0;0
23;No;Travel_Rarely;Sales;2;Universitaria;Life Sciences;1;3480;Muy_Alta;M;Alta;2;Sales Executive;Alta;Single;2666;0;Y;Yes;11;Alta;Baja;80;0;7;3;Muy_Alta;6;2.0;0;4
27;Yes;Travel_Frequently;Research & Development;4;Universitaria;Life Sciences;1;3481;Baja;M;Alta;1;Research Scientist;Alta;Married;1167;6;Y;Yes;14;Alta;Media;80;1;5;2;Alta;4;3.0;1;2
48;Yes;Travel_Rarely;Research & Development;2;Universitaria;Life Sciences;1;3482;Baja;M;Alta;1;Laboratory Technician;Alta;Married;2260;4;Y;No;12;Alta;Alta;80;0;9;4;Alta;5;3.0;1;2
33;No;Travel_Rarely;Sales;4;Secundaria;Marketing;1;3483;Muy_Alta;F;Media;2;Sales Executive;Media;Divorced;6494;1;Y;No;13;Alta;Alta;80;3;7;2;Alta;10;3.0;1;2
32;No;Travel_Rarely;Research & Development;1;Secundaria;Technical Degree;1;3484;Muy_Alta;F;Media;2;Laboratory Technician;Media;Single;2850;4;Y;No;14;Alta;Muy_Alta;80;0;10;5;Alta;6;2.0;1;5
33;No;Travel_Rarely;Research & Development;5;Secundaria;Medical;1;3485;Media;F;Media;2;Laboratory Technician;Media;Married;4775;1;Y;No;14;Alta;Alta;80;1;13;3;Media;13;4.0;3;14
37;No;Travel_Rarely;Sales;1;Universitaria;Life Sciences;1;3486;Media;M;Alta;2;Sales Executive;Alta;Married;8290;2;Y;Yes;14;Alta;Muy_Alta;80;1;18;1;Alta;18;3.0;4;11
49;No;Non-Travel;Research & Development;2;Secundaria;Medical;1;3487;Baja;F;Media;4;Manager;Media;Married;16394;8;Y;No;23;Muy_Alta;Muy_Alta;80;1;23;1;Media;21;3.0;12;9
37;No;Travel_Frequently;Sales;19;Universitaria;Life Sciences;1;3488;Media;M;Alta;3;Sales Executive;Alta;Married;8923;1;Y;No;22;Muy_Alta;Muy_Alta;80;1;10;3;Alta;10;2.0;2;7
43;No;Travel_Rarely;Sales;3;Secundaria;Life Sciences;1;3489;Alta;F;Media;2;Sales Executive;Media;Divorced;8884;1;Y;No;11;Alta;Alta;80;1;13;5;Media;8;3.0;0;4
45;No;Travel_Rarely;Sales;4;Universitaria;Marketing;1;3490;Media;M;Alta;5;Manager;Alta;Married;18631;6;Y;No;11;Alta;Alta;80;1;26;5;Alta;23;3.0;3;10
47;No;Travel_Rarely;Research & Development;4;Universitaria;Medical;1;3491;Muy_Alta;M;Alta;4;Healthcare Representative;Alta;Single;12807;3;Y;No;18;Alta;Alta;80;0;22;6;Alta;8;3.0;1;0
36;No;Non-Travel;Research & Development;1;Secundaria;Life Sciences;1;3492;Alta;F;Media;1;Research Scientist;Media;Married;2996;3;Y;No;16;Alta;Muy_Alta;80;3;6;2;Alta;0;0.0;0;0
40;No;Travel_Rarely;Sales;8;Secundaria;Marketing;1;3493;Muy_Alta;F;Media;2;Sales Executive;Media;Single;5415;0;Y;No;20;Muy_Alta;Baja;80;0;8;2;Alta;10;2.0;0;6
37;No;Travel_Rarely;Research & Development;2;Universitaria;Life Sciences;1;3494;Muy_Alta;M;Alta;1;Research Scientist;Alta;Married;1009;5;Y;No;12;Alta;Media;80;1;6;3;Alta;2;2.0;2;1
42;No;Travel_Rarely;Research & Development;4;Universitaria;Life Sciences;1;3495;Baja;M;Alta;5;Manager;Alta;Married;18122;5;Y;No;11;Alta;Baja;80;0;23;2;Alta;22;2.0;4;13
56;No;Travel_Rarely;Research & Development;5;Universitaria;Life Sciences;1;3496;Alta;M;Alta;2;Laboratory Technician;Alta;Single;4724;8;Y;No;11;Alta;Alta;80;0;22;3;Muy_Alta;3;3.0;0;0
46;No;Travel_Rarely;Research & Development;7;Universitaria;Medical;1;3497;Muy_Alta;M;Alta;2;Healthcare Representative;Alta;Single;5924;9;Y;No;13;Alta;Muy_Alta;80;0;8;2;Alta;3;3.0;1;4
37;Yes;Travel_Rarely;Research & Development;29;Universitaria;Medical;1;3498;Media;M;Alta;2;Healthcare Representative;Alta;Married;7426;7;Y;Yes;19;Alta;Media;80;0;16;2;Media;1;1.0;0;1
41;No;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;3499;Alta;M;Alta;1;Laboratory Technician;Alta;Married;5423;3;Y;No;17;Alta;Muy_Alta;80;1;11;5;Alta;4;3.0;0;1
19;No;Travel_Rarely;Sales;22;Universitaria;Technical Degree;1;3500;Alta;M;Alta;1;Sales Representative;Alta;Single;3805;1;Y;No;12;Alta;Alta;80;0;4;2;Baja;4;2.0;2;2
33;No;Travel_Rarely;Research & Development;3;Universitaria;Life Sciences;1;3501;Muy_Alta;M;Alta;1;Laboratory Technician;Alta;Married;3109;0;Y;No;11;Alta;Alta;80;1;17;4;Alta;14;4.0;10;11
35;No;Non-Travel;Research & Development;6;Universitaria;Technical Degree;1;3502;Muy_Alta;M;Alta;2;Research Scientist;Alta;Divorced;3489;5;Y;No;14;Alta;Muy_Alta;80;2;9;2;Alta;11;3.0;1;7
35;No;Travel_Rarely;Human Resources;1;Universitaria;Human Resources;1;3503;Media;M;Alta;1;Human Resources;Alta;Married;3544;1;Y;No;13;Alta;Muy_Alta;80;1;4;2;Alta;3;3.0;0;5
44;No;Travel_Frequently;Research & Development;27;Master;Medical;1;3504;Media;F;Muy_Alta;1;Research Scientist;Muy_Alta;Single;6596;4;Y;No;14;Alta;Muy_Alta;80;0;17;1;Muy_Alta;4;3.0;1;2
38;No;Travel_Rarely;Sales;1;Universitaria;Life Sciences;1;3505;Alta;M;Alta;5;Manager;Alta;Married;17707;0;Y;No;13;Alta;Muy_Alta;80;0;19;2;Alta;19;3.0;1;14
53;No;Travel_Rarely;Research & Development;9;Universitaria;Life Sciences;1;3506;Alta;M;Alta;2;Laboratory Technician;Alta;Single;4958;7;Y;No;11;Alta;Alta;80;0;19;3;Alta;2;2.0;1;0
48;No;Travel_Rarely;Research & Development;7;Universitaria;Life Sciences;1;3507;Muy_Alta;M;Alta;3;Manufacturing Director;Alta;Single;8375;1;Y;No;12;Alta;Alta;80;0;13;2;Alta;10;3.0;0;9
34;No;Travel_Rarely;Sales;1;Primaria;Other;1;3508;Muy_Alta;M;Baja;2;Sales Executive;Baja;Single;3404;3;Y;No;18;Alta;Muy_Alta;80;0;16;3;Alta;13;3.0;3;14
42;No;Travel_Rarely;Human Resources;3;Universitaria;Technical Degree;1;3509;Alta;M;Alta;1;Human Resources;Alta;Divorced;3839;0;Y;Yes;11;Alta;Alta;80;1;2;4;Alta;2;2.0;1;0
36;No;Travel_Rarely;Human Resources;9;Secundaria;Life Sciences;1;3510;Baja;F;Media;1;Human Resources;Media;Married;3634;0;Y;No;20;Muy_Alta;Alta;80;0;6;3;Alta;4;3.0;0;3
28;Yes;Travel_Rarely;Human Resources;14;Secundaria;Human Resources;1;3511;Baja;F;Media;1;Human Resources;Media;Divorced;1961;3;Y;Yes;15;Alta;Muy_Alta;80;3;2;3;Media;1;1.0;1;0
50;No;Travel_Rarely;Research & Development;3;Secundaria;Life Sciences;1;3512;Muy_Alta;F;Media;5;Research Director;Media;Single;18826;6;Y;No;11;Alta;Alta;80;0;24;3;Media;2;2.0;0;0
33;No;Travel_Rarely;Human Resources;2;Universitaria;Human Resources;1;3513;Muy_Alta;M;Alta;1;Human Resources;Alta;Divorced;2259;3;Y;Yes;11;Alta;Alta;80;1;7;4;Muy_Alta;6;3.0;0;2
44;No;Travel_Frequently;Research & Development;28;Universitaria;Life Sciences;1;3514;Alta;M;Alta;3;Manufacturing Director;Alta;Married;10281;7;Y;No;11;Alta;Alta;80;1;20;1;Alta;8;4.0;0;1
41;No;Travel_Frequently;Research & Development;13;Universitaria;Technical Degree;1;3515;Muy_Alta;M;Alta;2;Laboratory Technician;Alta;Married;5503;1;Y;No;11;Alta;Baja;80;1;10;2;Alta;9;3.0;8;5
46;No;Travel_Frequently;Research & Development;8;Universitaria;Life Sciences;1;3516;Baja;M;Alta;3;Laboratory Technician;Alta;Divorced;4471;1;Y;No;17;Alta;Baja;80;1;25;2;Alta;23;3.0;10;10
51;No;Travel_Rarely;Sales;23;Universitaria;Marketing;1;3517;Alta;M;Alta;2;Sales Executive;Alta;Single;5469;0;Y;Yes;22;Muy_Alta;Muy_Alta;80;0;11;2;Alta;10;3.0;0;0
48;No;Travel_Rarely;Human Resources;2;Universitaria;Life Sciences;1;3518;Muy_Alta;M;Alta;1;Human Resources;Alta;Single;4034;7;Y;No;13;Alta;Alta;80;0;10;2;Muy_Alta;8;3.0;5;7
32;No;Travel_Rarely;Sales;10;Universitaria;Marketing;1;3519;Muy_Alta;M;Alta;2;Sales Executive;Alta;Single;5820;0;Y;No;12;Alta;Muy_Alta;80;0;9;2;Alta;9;3.0;1;8
45;No;Travel_Frequently;Sales;27;Universitaria;Life Sciences;1;3520;Alta;M;Alta;4;Manager;Alta;Married;17907;2;Y;Yes;12;Alta;Muy_Alta;80;2;26;3;Alta;23;2.0;4;13
26;No;Non-Travel;Research & Development;8;Secundaria;Life Sciences;1;3521;Alta;F;Media;1;Laboratory Technician;Media;Divorced;3653;1;Y;No;12;Alta;Alta;80;3;1;4;Muy_Alta;4;1.0;1;0
41;No;Travel_Rarely;Research & Development;2;Universitaria;Life Sciences;1;3522;Muy_Alta;M;Alta;1;Research Scientist;Alta;Married;1205;3;Y;No;22;Muy_Alta;Baja;80;1;10;3;Alta;4;3.0;1;1
40;No;Travel_Rarely;Research & Development;2;Secundaria;Medical;1;3523;Alta;F;Media;1;Research Scientist;Media;Married;5303;2;Y;No;14;Alta;Baja;80;1;17;2;Alta;5;2.0;0;3
53;No;Travel_Frequently;Research & Development;18;Universitaria;Life Sciences;1;3524;Muy_Alta;M;Alta;2;Research Scientist;Alta;Single;3674;4;Y;No;12;Alta;Muy_Alta;80;0;23;4;Media;4;3.0;1;3
25;No;Travel_Frequently;Human Resources;12;Universitaria;Medical;1;3525;Baja;M;Alta;1;Human Resources;Alta;Married;2147;0;Y;No;14;Alta;Muy_Alta;80;1;3;2;Media;4;3.0;2;3
40;No;Non-Travel;Sales;12;Universitaria;Life Sciences;1;3526;Muy_Alta;M;Alta;2;Sales Executive;Alta;Single;4848;7;Y;No;13;Alta;Muy_Alta;80;0;19;3;Media;14;2.0;1;10
